response_id,extra_tasks,start_date,end_date,comput_id,gender,age,education,term_no,field,mindset,intervention,ms_1,ms_2,ms_3,ms_4,cams_1,cams_2,cams_3,cams_4,cams_5,cams_6,cams_7,cams_8,cams_9,cams_10,cams_11,cams_12,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,se_1,se_2,se_3,se_4,se_5,se_6,se_7,se_8,se_9,risc_1,risc_2,risc_3,risc_4,risc_5,risc_6,risc_7,risc_8,risc_9,risc_10,risc_11,grit_1,grit_2,grit_3,grit_4,grit_5,grit_6,grit_7,grit_8,mc_1,mc_2,mc_3,outro_experiences_1,outro_experiences_2,outro_experiences_3,outro_experiences_4,outro_experiences_5,outro_experiences_6,outro_experiences_7,outro_experiences_8,outro_experiences_9,previous_iq_score,agt_p_1,agt_p_2,agt_p_3,agt_p_4,agt_p_5,agt_p_6,agt_p_7,agt_p_8,agt_p_9,agt_p_10,agt_p_11,agt_p_12,iq_assessed,iq_importance,iq_confid_1,meditation,coffee,alcohol,drug,what1,what2
R_2OVF8KhdZF7V1Y0,9,2019/10/21 17:24:53,2019/10/21 18:41:02,P-402-11,Female,21,Folyamatban lévo egyetemi tanulmányok,4,Amerikanisztika,Growth,Mindfulness,4,4,4,4,3,3,4,3,4,3,3,3,3,3,3,2,5,4,5,1,5,5,5,2,3,4,5,4,3,3,1,3,0,2,2,1,0,3,1,3,2,2,4,3,2,4,4,3,4,4,3,5,5,2,3,5,4,4,4,5,2,3,3,6,2,5,4,4,NA,7,7,5,7,7,7,6,6,7,7,7,7,Nem,Fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A cél az volt,  hogy felmérjek az alanyok IQ szintét és -feltételezem- ezt összevessék más eredményekkel, hogy összehasonlíthassák mennyiben befolyásolja az alanyt a környezete. A légzésgyakorlattal igyekeztek nyugodtabb lelki/idegállpotba juttatni a résztvevoket, hisz a nyugodtabb elme jobban tud koncentrálni, ergo jobban tudja magából kihozni a maximumot.","Igyekezték megértetni az emberrel, hogy befolyásolni tudjuk, mennyire öszpontosítunk. Kicsit mintha lelkesíteni szerettek volna, ösztönözni, hogy jobban is tudok koncentrálni, megy ez jobban is. 
Zavart. hogy a próba után kiírták az eredményt. Talán részben emiatt stresszeltem, felül akartam múlni azt a teljesítményt."
R_2OZog1gH2f9A3qh,11,2019/04/11 18:07:39,2019/04/11 19:32:00,P-422-23,Male,20,Folyamatban lévo egyetemi tanulmányok,1,történelem-angol tanárszakos,Fixed,Control,1,4,2,3,3,3,3,2,3,2,2,2,3,3,4,3,4,3,3,1,3,2,3,4,3,2,5,4,2,2,2,2,1,2,2,1,2,4,4,3,3,4,4,4,4,4,4,3,3,4,2,3,3,3,3,3,3,3,4,3,4,3,2,2,5,4,4,5,NA,5,6,4,3,5,4,4,1,4,5,6,5,Nem,Fontos.,3,Soha,Három csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Reális képet kapni arról, hogy az intelligencia vizsgálatára milyen jellegu feladattípusokat érdemes alkalmazni. Talán arra, hogy a mai egyetemisták/18. életévüket betöltött felnottek milyen IQ szinttel rendelkeznek, illetve, hogy az átlagtól milyen arányú a szórás, milyen mértékben ingadozó a vizsgált csoport intelligencia szintje.","Reál gondolkodást igényel, hajaz az algebrai feladatokra, amiben bölcsész voltomnál fogva, nem igen vagyok jártas, ennek ellenére élveztem. Megmozgatta az agyam."
R_2P1IjYtYFIz9tHV,5,2019/05/09 17:56:59,2019/05/09 19:03:05,P-422-03,Female,23,Folyamatban lévo egyetemi tanulmányok,5,keleti nyelvek és kultúrák - koreai szak,Fixed,Mindfulness,3,4,3,3,3,3,2,2,3,2,2,3,3,3,3,3,3,4,3,3,2,4,3,4,4,2,4,3,2,2,1,2,1,2,2,2,2,3,3,3,3,2,3,3,3,3,1,1,4,3,3,3,4,3,3,3,5,2,3,2,5,1,2,2,4,3,3,5,NA,6,6,5,6,5,6,5,6,6,5,6,4,Nem,Fontos.,4,Havonta,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálat az intelligencia mérését szolgálta, a kutatók célja, pedig, hogy felmérjék, mennyiben különbözhet az itt felvett teszt eredménye az ottthon kitöltok eredményétol akár negatív, akár pozitív irányban.","Jelenleg nem tudok írni semmit, amit feltunt volna, de ha ez felmerül, mint kérdés, akkor biztos, hogy volt benne valamilyen csavar."
R_2P6TY5lRMPKYkq7,2,2019/09/19 18:46:22,2019/09/19 19:14:23,p422-03,Male,21,Folyamatban lévo egyetemi tanulmányok,4,pszichológia,Growth,Control,4,2,4,4,3,2,1,3,2,3,1,2,3,2,3,3,5,2,3,1,2,2,2,1,4,2,4,3,3,2,2,2,1,1,1,1,2,3,3,1,2,1,1,2,2,2,2,3,3,2,4,4,3,3,2,1,5,4,4,6,6,6,6,6,6,6,6,6,NA,7,7,7,7,7,7,7,7,7,7,7,7,Igen,Fontos.,5,Soha,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",ff,o
R_2pYshr81lD7eivp,16,2019/10/03 17:28:30,2019/10/03 18:48:08,P-402-09,Female,21,Folyamatban lévo egyetemi tanulmányok,2,Gyógypedagógia,Growth,Control,2,6,2,1,3,4,2,1,4,2,2,3,2,2,3,2,5,2,3,4,4,3,4,4,5,2,5,4,1,1,2,1,2,1,0,2,2,3,3,3,4,2,2,2,4,3,1,3,1,3,1,5,2,1,5,5,1,3,2,2,4,2,6,5,2,5,4,5,NA,7,4,3,7,7,7,3,4,7,7,7,6,Nem,Különösen fontos.,2,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A feladat felvezetése alapján a cél az, hogy az általunk laboratóriumi körülmények között kitöltött tesztekhez viszonyítva mennyire lehet validnak tekinteni a tesztet otthoni kitöltés esetén.
Továbbá, vizsgálta a teszt az önbizalom, megfelelési kényszer, szorgalmasság és néhány egyéb, a teljesítményt befolyásoló sajátosságok, jellemvonások módosító hatását az intelligencia tesztben.","Csak hasonló típusú feladatok voltak, amibol valószínuleg az is következik, hogy ugyanabból az aspektusból vizsgálják az intelligenciát, ami meglehetosen összetett egyébként.
Volt benne visszatéro ábra is."
R_2qDg4OyjtIClz0q,9,2019/10/28 17:17:04,2019/10/28 18:45:14,402-13,Female,21,Folyamatban lévo egyetemi tanulmányok,2,Programtervezo informatikus,Fixed,Mindfulness,4,3,4,4,3,2,1,1,2,3,3,3,4,4,3,3,5,2,3,2,2,2,1,3,4,2,5,3,3,3,2,2,0,1,1,0,2,1,4,3,3,2,1,3,3,2,1,2,4,3,4,4,5,3,4,4,2,4,4,3,4,2,5,5,2,6,5,4,4,7,6,4,5,2,5,4,5,4,6,5,5,Igen,Fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A kutatók fel akarják mérni, hogy ez a teszt otthoni környezetben is jó eredményt ad-e, hiszen tudják, hogy laboratóriumi környezetben igen.",Nem volt benne semmi különös.
R_2QKedhC3A0WquBm,5,2019/10/17 17:23:27,2019/10/17 18:44:20,P-402-07,Female,23,Folyamatban lévo egyetemi tanulmányok,2,Tanító,Fixed,Mindfulness,2,5,2,2,3,3,2,2,2,2,2,3,2,3,3,3,3,4,3,5,4,3,3,3,3,4,3,3,2,2,1,2,1,2,2,2,1,3,1,3,1,3,1,3,2,3,2,2,2,4,1,5,2,1,5,5,3,3,2,6,6,5,5,6,2,5,5,6,NA,3,3,2,3,2,4,2,3,3,3,3,2,Igen,Fontos.,3,Havonta,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Az ELTEnek és a Stanfordnak egy közös kutatása volt, ahol az IQ szintet vizsgálták logikai feladatokkal. 
A feladatokat megelozoen tettek fel, ránk jellemzo kérdéseket.","Inkább logikai alapú ábrák voltak, ami nyilván nem minden embernek megy egyformán/könnyen."
R_2Qsts6jHx5DQa3H,16,2019/10/10 17:30:26,2019/10/10 18:53:59,P-422-14,Female,22,Folyamatban lévo egyetemi tanulmányok,4,gyógypedagógia,Fixed,Mindfulness,3,5,3,3,3,3,1,2,4,3,2,4,2,4,4,3,4,4,3,5,4,5,5,5,5,2,3,1,3,2,1,2,0,2,2,0,2,3,4,4,2,4,1,3,4,4,2,4,4,3,3,3,3,3,5,5,1,1,5,5,2,6,1,1,6,1,1,3,NA,3,4,3,7,7,7,4,4,7,7,6,4,Igen,Különösen fontos.,4,Naponta,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",Minél rövidebb ido alatt keressek összefüggéseket az ábrák között. Mennyire látom át egyszerre az aprólékos dolgokat.,Nem.
R_2QzdVgSkocZZRrL,1,2019/10/24 17:30:59,2019/10/24 19:00:40,P-402-14,Female,21,Folyamatban lévo egyetemi tanulmányok,4,germanisztika,Fixed,Mindfulness,2,6,1,3,3,1,3,2,2,3,4,4,4,4,3,2,3,2,2,4,2,2,2,5,5,2,5,4,2,3,2,2,1,2,1,2,2,2,2,2,2,3,2,4,2,2,3,4,2,3,5,3,2,2,3,2,3,4,4,2,4,2,4,5,3,4,3,4,NA,7,7,6,7,7,7,6,5,7,7,7,7,Nem,Különösen fontos.,4,Soha,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",Az intelligenciámat akarták megmérni.,Nem.
R_2riuQJvBF2o9P4T,5,2019/09/26 17:19:32,2019/09/26 19:01:11,P-422-14,Female,21,Folyamatban lévo egyetemi tanulmányok,0,pszichológia,Fixed,Control,1,5,1,1,3,4,3,2,4,2,1,3,2,3,3,4,5,2,4,5,3,3,4,5,4,1,5,2,3,2,1,2,0,2,2,1,0,2,4,3,4,3,4,3,4,3,3,1,2,3,3,4,4,1,3,5,2,3,2,2,4,2,5,5,2,5,5,4,NA,7,5,4,6,7,4,4,6,4,7,6,6,Nem,Fontos.,4,Soha,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Ezzel a vizsgálattal a kutatók célja az volt, hogy megviszgálják, eltér-e azon IQ-tesztek eredménye, amelyeket ""laboratóriumi"" körélmények között tölöttek ki azokkal szemben, amelyeket otthon.",Nem.
R_2rpEq58eaogOlzT,4,2019/09/26 17:24:29,2019/09/26 18:52:19,422-17,Male,20,Folyamatban lévo egyetemi tanulmányok,2,Programtervezo-informatikus,Growth,Mindfulness,6,1,6,6,2,4,3,3,4,4,2,3,4,4,2,2,4,1,4,5,5,3,5,5,5,1,5,5,3,3,3,2,1,1,1,3,0,4,4,3,4,2,1,4,4,4,4,4,5,5,5,3,5,5,2,2,4,2,5,1,6,1,5,5,2,2,2,5,NA,7,7,7,7,7,7,7,1,7,7,7,7,Nem,Különösen fontos.,4,Soha,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",A meditáció hatásait kutatta a teszt.,"A végén voltak kérdések a meditációval, stresszel és tudatmódosító szerekkel kapcsolatban."
R_2S6yrd17ZILk8k5,1,2019/04/15 17:57:35,2019/04/15 19:00:27,P-422-18,Female,22,Folyamatban lévo egyetemi tanulmányok,5,gyógypedagógia,Fixed,Control,2,4,2,3,4,4,2,3,4,2,3,3,1,3,2,3,5,4,4,5,5,5,5,5,5,2,5,2,2,2,3,1,1,2,2,2,3,1,1,4,4,3,4,1,1,2,2,1,3,1,4,3,4,4,1,4,4,1,5,1,6,1,5,6,1,3,3,5,NA,7,7,2,7,7,3,2,3,3,7,7,7,Nem,Fontos.,3,Havonta,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","9 ábrát láttam magam elott, 3x3-as módon. A jobb alsó ábra hiányzott, 8 lehetoség közül kellett kiválasztanom, hogy melyik illik oda. Mindig volt valami metódus, ami alapján ki lehetett logikázni, hogy mit kell kiválasztani. A mintákat és a formákat kellett figyelni, de a módszer mindig változott, elobb azt kellett felfedezni.
A kutatók célja azt megvizsgálni, hogy a teszt alkalmas-e annyira otthoni kitöltéskor, mint amennyire alkalmas laboratóriumi helyzetben.",Nem.
R_2SJ5AgT5z8vURIl,2,2019/04/29 18:00:58,2019/04/29 19:10:57,P-422-14,Female,22,Folyamatban lévo egyetemi tanulmányok,5,Rekreációszervezés és egészségfejlesztés,Growth,Control,2,2,2,2,3,3,4,4,3,2,1,4,4,4,3,2,4,4,5,3,4,5,4,4,2,3,4,2,3,3,0,3,0,3,3,2,0,3,4,4,4,4,1,4,4,4,2,3,5,5,5,5,5,2,2,5,2,3,2,1,4,2,4,4,2,4,3,4,3,7,6,5,2,6,4,4,6,2,6,7,1,Igen,Különösen fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","a vizsgálat arról szólt, hogy megvizsgálják a tesztet, hogy laboratóriumi kürölmények között is ugyan úgy szeparál e.","Számomra kevés volt a 45 mp, ha egy perc állt volna rendelkezésemre szerintem kényelmesebben tudtam volna válaszolni. 
Valalmint elég hosszúnak találtam a tesztet és a végére már volt problémám a koncentrálással."
R_2TLzW66dJK40HQe,4,2019/10/03 17:21:32,2019/10/03 18:44:37,P-402-12,Female,19,Folyamatban lévo egyetemi tanulmányok,2,Gyógypedagógia,Growth,Control,5,2,5,5,4,2,4,4,1,3,3,2,3,4,4,3,3,4,5,2,5,5,4,5,2,4,3,2,3,3,0,3,1,2,2,1,1,4,1,3,1,2,2,1,1,3,2,4,3,4,2,4,3,2,5,4,5,2,5,3,2,3,4,5,2,1,4,5,NA,5,4,1,4,6,2,1,5,3,7,5,5,Nem,Fontos.,4,Soha,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A koncentrálás egy adott dologra, hogy mennyire zavarnak össze, ha egy teljesen más témaban hallgatok valamilyen szöveget és utána vissza kell térnem ugyanarra felismeréses feladathoz. Megmozgatta mind a vizuális, mint a halló és gomdolkodási képességeket. Begyakoroltatta az adott feladattípusokat, véleményem szerint nehezebbekkel és az éles tesztben könnyebbek jelentek meg.","Nem kellett semmilyen feladatot csinálni a hanganyagok után. Arra számítottam, hogy azokkal kapcsolatban fognak majd feltenni kérdéseket, ezért minden apróbb részletre, idegen kifejezésre próbáltam odafigyelni és megjegyezni. Ennek ellenére a gyakorlati feladatok nem kapcsolódtak a most, hallás utáni új tudáshoz, hanem egy teljesen más logikai feladatot kellett megoldani."
R_2TOgO4dmhrg7ySR,4,2019/10/24 17:50:56,2019/10/24 18:45:48,P-402-03,Female,21,Folyamatban lévo egyetemi tanulmányok,2,Logopédia,Growth,Control,3,2,3,3,3,2,1,2,4,2,2,4,2,4,2,3,4,3,2,4,3,4,2,3,3,3,5,4,1,1,2,2,1,1,0,1,2,3,1,3,1,2,1,2,1,2,3,1,2,3,1,5,1,2,5,5,3,4,3,2,5,1,4,4,3,4,4,4,3,7,7,6,5,7,6,5,5,6,7,7,4,Igen,Fontos.,3,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Egyrészt a koncentrációt mérték, másrészt az önmagunkról kialakított képünkre voltak kíváncsiak, harmadrészt pedig az intelligenciánkat.","Több volt az olyan kérdés, ami önmagunkkal volt kapcsolatos, mint az intelligenciánkat méro feladat."
R_2TvruDVaAqyvXxz,2,2019/10/03 17:30:44,2019/10/03 18:46:58,P-422-08,Female,21,Folyamatban lévo egyetemi tanulmányok,4,anglisztika,Growth,Mindfulness,2,4,2,2,3,4,4,3,4,2,2,3,3,4,4,4,3,4,4,3,3,4,4,3,2,2,2,1,3,2,0,3,0,2,3,1,1,4,3,3,3,4,3,4,4,3,3,2,3,3,3,3,2,3,3,3,6,1,1,1,6,1,1,1,6,1,1,5,NA,2,3,2,2,2,3,3,2,2,3,2,3,Nem,Fontos.,5,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",intelligencia szintjének mérése labori környezetben,"helyesírási hibák;
az elso teszt eredményének színe a teljesítményhez kapcsolódott - átlag alatti iq- piros szín, átlag feletti iq- zöld szín;
az 1-7ig terjedo Likert-skálán 5 érték volt feltüntetve"
R_2U91GTbFewUjiI8,1,2019/11/28 17:26:21,2019/11/28 18:45:57,5,Female,19,Folyamatban lévo egyetemi tanulmányok,0,pszichológia,Growth,Mindfulness,3,2,4,4,3,4,3,2,2,2,1,3,2,2,2,3,5,3,4,3,4,5,2,2,4,3,4,2,2,2,0,2,0,2,2,0,0,2,1,4,4,2,1,1,3,3,4,1,5,3,5,4,4,2,4,4,4,2,4,4,3,4,5,6,2,5,5,4,3,7,6,5,5,6,6,6,4,3,7,5,7,Igen,Közepesen fontos.,4,Havonta,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálat során IQ tesztet kellett kitölteni kontrollált körülmények között. A kutatás célja, hogy kiderüljön lehet-e otthon is beszámítható eredményt rögzíteni ilyen teszttel.",A légzésgyakorlatra nem számítottam. Eléggé megnyugtatott és utána úgy éreztem sokkal tisztább fejjel tudok gondolkozni.
R_2UaTvsQfVkBRzAf,6,2019/05/06 18:03:08,2019/05/06 19:00:36,P-422-18,Female,21,Folyamatban lévo egyetemi tanulmányok,5,földrajz,Fixed,Control,2,6,1,2,2,2,1,2,2,4,3,1,2,1,1,2,5,1,3,5,1,2,1,4,5,1,5,5,1,2,3,0,2,1,0,2,3,1,1,3,4,2,1,3,4,1,1,2,5,1,5,1,5,5,1,2,3,5,5,5,2,6,4,5,2,3,4,6,NA,3,4,1,6,7,1,1,1,1,4,4,3,Nem,Különösen fontos.,2,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",Intelligencia felmérése labori  környezetben.,nem
R_2uVQ0kkRXjILZAl,2,2020/03/02 17:58:02,2020/03/02 18:59:27,P-402-15,Female,23,Egyetem,7,pszichológia,Fixed,Control,4,3,4,5,3,3,3,3,2,2,2,2,3,2,3,3,3,4,3,2,4,3,4,3,4,1,4,3,2,2,1,2,1,1,1,1,2,2,3,4,3,3,4,3,3,2,3,2,3,2,2,3,2,2,3,4,3,5,4,2,5,2,4,4,3,4,4,3,2,4,5,2,5,6,2,2,2,2,5,6,2,Igen,Közepesen fontos.,4,Soha,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálati személyek intellektusát vizsgálták. A vizsgálat célja, hogy összehasonlítsák, otthoni illetve laboratóriumi helyzetben kitöltött teszteknek az eredményeit.","Csak a próba feladat után volt visszajelzés, illetve volt olyan feladat, ami megegyezett a próba feladattal."
R_2v6UVujfqcrhUJn,4,2020/02/17 17:55:49,2020/02/17 19:02:06,P-402-18,Male,21,Folyamatban lévo egyetemi tanulmányok,3,Földtudományi,Fixed,Mindfulness,5,3,6,6,3,3,4,2,1,2,2,2,2,4,3,4,4,2,4,3,3,5,5,5,5,2,5,5,3,2,0,3,1,1,1,2,0,2,2,3,3,1,4,4,3,3,2,1,5,2,3,2,4,4,3,2,4,5,4,1,2,1,5,4,2,6,6,2,3,7,7,6,6,6,6,6,3,4,6,6,5,Igen,Fontos.,5,Soha,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Gondolom az volt a cél, hogy ""meditációval"" meg a gondolatok összeszedésével, koncentrálással mennyire jobban vagy rosszabban tudjuk teljseíteni a tesztet.","Azt, hogy általában nincs ""meditációs"" szünet a teszt elott."
R_2Ve9vI4xOcRFIQJ,1,2019/10/17 17:23:23,2019/10/17 18:32:58,P-402-06,Female,20,Folyamatban lévo egyetemi tanulmányok,0,Anglisztika,Fixed,Mindfulness,2,5,1,2,3,2,1,2,3,3,2,2,2,4,4,3,4,5,4,5,3,5,4,4,5,3,2,1,3,2,1,2,0,2,2,1,0,1,3,4,4,2,4,4,4,3,2,1,3,2,2,5,2,3,4,5,5,3,1,4,2,6,1,1,5,6,6,2,NA,4,2,2,3,4,4,4,3,1,3,2,1,Nem,Fontos.,4,Havonta,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Az intelligencia mérése volt a cél, különbözo feladatokkal szemléltetve.",Képes feladatokkal volt megoldva.
R_2VI9Z9c0iylBZOG,1,2019/10/10 17:31:31,2019/10/10 19:03:58,422-13,Female,20,Folyamatban lévo egyetemi tanulmányok,2,Biológia BSc,Fixed,Control,2,4,2,3,3,2,4,4,4,4,3,4,3,4,4,2,4,5,5,1,5,4,4,3,3,4,3,1,2,3,0,2,0,3,3,0,1,3,4,3,4,1,2,4,3,3,3,4,5,5,5,2,4,5,4,1,5,5,4,1,4,2,4,2,5,3,2,3,NA,5,4,2,3,4,4,2,1,4,5,5,2,Nem,Különösen fontos.,4,Egy héten többször,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Kutatók célja az, hogy megvizsgálják, milyen különbségek vannak az otthoni illetve a hivatalos helyszíni tesztkitöltés között.",nem
R_2vkADu4rVtcayNA,2,2019/04/29 18:00:30,2019/04/29 19:07:06,P-42204,Female,20,Folyamatban lévo egyetemi tanulmányok,1,német nemzetiségi,Growth,Mindfulness,2,5,3,2,2,3,2,3,3,3,2,2,4,4,3,2,4,4,2,1,4,5,2,4,3,4,3,2,2,2,2,2,1,2,1,2,2,2,3,3,1,2,4,3,3,3,2,2,2,4,2,3,4,3,1,2,4,1,2,2,3,2,4,2,3,3,4,4,NA,4,4,2,6,6,2,2,5,2,6,5,5,Nem,Fontos.,4,Soha,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Ez a vizsgálat felmérte az intelligenciánkat egy IQ-teszt keretein belül, ami egy jóleso relaxációval egészült ki a megszokott tesztektol eltéroen. Nyugodt környezetet biztosítottak a résztvevoknek, ami sokat hozzáadott a teljesítményünkhöz. A kutatók célja valószínuleg ez volt. A nyugodt környezet megteremtése.","Az alternatív feladatok segítettek ráhangolódni az éles feladatokra, amit nagyon jó lehetoségnek tartottam."
R_2VPTzdAfAQnmj2L,14,2019/05/06 18:01:18,2019/05/06 19:17:28,P-422-09,Male,28,Egyetem,8,Emberi eroforrás tanácsadó MA,Growth,Control,2,3,2,2,3,3,4,2,3,2,2,3,3,4,3,3,3,4,4,3,4,3,4,2,3,2,4,1,3,3,0,3,0,3,3,0,1,3,4,4,3,3,4,4,4,4,4,3,4,3,3,2,2,4,3,5,5,1,2,4,3,3,1,1,6,1,1,5,NA,5,4,4,3,5,4,4,2,3,6,4,4,Nem,Különösen fontos.,5,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálat az alapveto minták felismerését kívánta bemutatni, hogy tesztszemély mennyire ismeri ezt fel és a cél meg az volt, hogy ki tudják értékelni azt, hogy stresszes szituációban (idore mentek a feladatok) hogyan tudunk teljesíteni.","Igen, volt benne szó az egészséges életmódról és annak hatásairól és valószínuleg ennek a befolyása a az alany teljesítményére."
R_2vY3TSeEfbWgATb,5,2020/03/09 17:49:16,2020/03/09 18:51:33,9,Male,25,Folyamatban lévo egyetemi tanulmányok,7,Pszichológia,Fixed,Mindfulness,5,1,5,5,3,2,3,3,4,2,1,3,4,4,3,4,2,5,5,2,5,5,5,2,1,5,3,1,3,3,0,3,0,3,3,0,0,3,3,4,4,4,4,3,3,4,4,3,5,4,3,5,3,3,3,5,5,2,5,3,3,3,1,1,5,2,1,5,2,7,5,4,4,7,4,3,6,3,6,5,7,Igen,Közepesen fontos.,5,Havonta,Három csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Különbözo külso faktorok behatása IQ teszt kitöltése közben, vizsgálni a motivációt, személyiségbeli különbségek és az IQ kapcsolatát","A teszt kiírta a teljesítményem még az elso feladatsor kitöltése után, ami utána hatással volt a késobbi teljesítményemre és ez a feladat további részében sem lett feloldva, miközben a feladat leírása során azt jelezték, hogy nem kapunk visszajelzést."
R_2w506er6y0jaoNp,1,2019/10/28 17:16:13,2019/10/28 18:33:54,P-402-08,Female,20,Folyamatban lévo egyetemi tanulmányok,2,Muszaki menedzser,Growth,Mindfulness,1,5,1,2,4,3,3,1,2,2,2,2,4,3,3,3,3,5,4,4,3,3,4,4,4,3,4,2,2,2,2,2,1,2,2,1,2,3,4,3,3,3,4,3,4,4,3,3,5,4,3,4,3,3,4,4,5,2,2,4,2,3,1,3,6,3,3,5,2,4,6,1,4,6,1,1,7,1,6,7,4,Igen,Közepesen fontos.,4,Soha,Három csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Ez a teszt, arról szólt, hogy 45 másodperc alatt az agyam megtudja e oldani a leginkább különbözo formákból álló feladatokat.","Csak formákkal kellet dolgozni, talán ez lehet különösleges, de mivel nem töltöttem még ki túl sok IQ tesztet nem igazán van viszonyítási alapom."
R_2wAAA76LjmJQEbw,1,2020/03/02 17:57:36,2020/03/02 18:57:53,P-402-05,Female,19,Folyamatban lévo egyetemi tanulmányok,1,"Elte, BTK, Szabadbölcsészet",Fixed,Mindfulness,3,4,3,4,3,2,1,2,4,4,3,4,2,3,3,2,4,2,2,3,2,3,2,4,5,2,4,4,2,2,2,1,2,2,1,3,2,2,3,4,4,3,2,2,3,2,2,2,4,2,4,3,4,4,1,3,3,4,4,2,2,2,5,5,2,5,4,3,NA,6,7,7,7,7,7,7,7,7,7,7,7,Nem,Fontos.,3,Havonta,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A kutatók célja az volt, hogy egy korábbi tesztet, amit eddig csak személyes formában lehetett elvégezni átadaptáljanak eggy otthon kitölthetos teszté.",nem
R_2wdewMp1LQAaQyf,2,2019/09/26 17:21:23,2019/09/26 18:47:52,P-422-05,Male,22,Folyamatban lévo egyetemi tanulmányok,4,történelem,Fixed,Mindfulness,1,5,2,2,3,2,2,2,2,3,3,2,2,4,4,3,4,3,3,5,5,4,4,5,4,4,5,5,2,3,1,3,0,2,2,1,0,2,4,3,4,2,4,3,3,3,3,2,4,4,3,3,2,3,3,3,3,4,2,6,6,6,3,5,1,3,3,5,NA,7,7,4,4,4,4,4,4,4,4,4,4,Nem,Valamennyire fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálat célja az volt, hogy megmutassa mennyire vagyok intelligens ember, a kutatók célja pedig az volt, hogy nyugodtan kitölthessem ezt a tesztet.",Nem.
R_2X0S1J48c5iB1lw,3,2019/10/10 17:31:11,2019/10/10 18:53:03,P-422-17,Female,20,Folyamatban lévo egyetemi tanulmányok,2,pszichológia,Growth,Mindfulness,2,3,4,3,1,3,2,4,3,4,2,2,3,2,3,2,4,4,3,5,3,4,2,5,5,1,5,3,1,1,2,1,1,0,0,3,2,1,3,3,1,1,4,4,3,2,2,4,5,1,5,3,5,5,3,2,2,2,3,1,6,2,4,5,3,4,3,4,NA,7,6,5,7,7,6,5,5,6,7,6,7,Nem,Valamennyire fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A Stanford Raven teszt online verzióját próbálhattam ki. A kutatók célja az volt, hogy összehasonlítsák a nyugodt, otthoni környezetben elvégzett és a laboratóriumi környezetben elvégzett IQ teszt eredményei közti különbségeket.","Szerintem az éles teszt nem volt olyan nehéz, mint a bemelegítés, de lehet, hogy ugyanolyan nehéz volt, csak mivel nem tudtam meg az eredményeket, jobbnak gondolom a teljesítményemet."
